#Movie-id	freq_ge0_l1	freq_ge1_l2	freq_ge2_l3	freq_ge3_l4	freq_ge4_l5	avg_rating
959	0	0	1	6	11	3.83
960	0	1	1	2	4	3.31
961	0	0	0	3	1	3.25
963	0	0	2	6	10	3.86
964	0	0	1	4	4	3.67
965	0	1	9	38	91	3.94
966	0	0	2	1	1	3
967	0	0	1	1	0	2.5
968	2	14	25	76	151	3.64
969	1	1	19	62	191	3.97
970	0	0	0	6	9	3.73
971	0	1	7	27	73	3.89
972	0	0	0	1	3	4.12
973	0	1	2	6	27	3.92
974	0	0	0	4	2	3.58
976	0	1	3	7	3	3.07
980	0	0	0	1	0	3.5
981	0	0	1	0	1	3
982	0	0	4	7	7	3.39
983	0	0	0	0	1	4.5
984	0	0	3	5	1	2.89
985	0	0	0	0	1	4
986	1	3	13	34	27	3.28
987	0	1	3	7	3	3.04
988	0	0	1	6	4	3.41
989	0	0	0	1	0	3.5
990	0	9	11	16	1	2.39
991	0	0	6	24	43	3.71
992	0	2	4	2	0	2
993	0	0	1	3	2	3.75
994	0	1	5	35	78	3.92
996	1	12	38	45	28	2.9
997	0	0	0	4	5	3.61
998	0	3	7	8	7	2.96
999	0	0	14	34	22	3.3
1000	0	0	1	4	3	3.5
1001	0	0	1	0	0	2
1002	0	0	0	0	1	4
1003	0	0	10	20	10	3.2
1004	2	12	22	10	7	2.28
1005	11	18	31	21	4	2.06
1006	0	2	6	16	5	3.07
1007	1	5	12	28	10	2.84
1008	0	0	1	10	3	3.36
1009	1	6	21	26	24	3
1010	0	4	20	32	23	3.08
1011	1	2	19	20	9	2.87
1012	0	3	12	36	39	3.45
1013	1	4	19	66	45	3.31
1014	0	4	8	20	13	3.07
1015	1	9	20	45	30	3.09
1016	0	4	8	21	8	2.93
1017	1	0	9	42	41	3.55
1018	1	2	11	12	10	2.93
1019	1	1	7	78	85	3.69
1020	2	16	45	137	63	3.14
1021	3	14	38	56	9	2.61
1022	2	10	28	128	126	3.49
1023	1	2	9	22	48	3.59
1024	1	0	8	16	9	3.21
1025	0	4	13	87	80	3.51
1026	1	0	1	1	0	2
1027	2	22	71	171	110	3.19
1028	7	20	59	163	241	3.56
1029	6	12	39	126	113	3.36
1030	2	8	26	48	22	2.96
1031	0	8	14	56	45	3.34
1032	1	3	22	114	123	3.63
1033	0	3	20	63	42	3.31
1034	0	2	7	17	21	3.43
1035	9	19	43	157	294	3.71
1036	7	11	68	321	649	3.84
1037	9	30	84	80	36	2.62
1038	0	0	1	1	1	3.17
1039	0	0	0	0	1	5
1040	0	1	0	3	2	3.17
1041	0	0	3	21	86	4.1
1042	1	6	43	145	84	3.32
1043	0	1	11	9	1	2.52
1044	0	1	7	8	7	3.13
1045	0	0	1	3	0	2.75
1046	1	0	2	11	29	3.87
1047	1	18	49	111	103	3.27
1049	0	4	25	43	49	3.4
1050	0	0	11	4	25	3.58
1051	0	0	4	18	19	3.59
1053	0	0	1	3	4	3.62
1054	0	1	3	7	6	3.29
1055	1	0	4	8	2	2.77
1056	1	0	1	16	6	3.33
1057	0	2	16	53	41	3.44
1058	0	0	1	1	1	3.17
1059	14	12	55	141	181	3.42
1060	0	4	19	121	180	3.77
1061	0	4	20	118	158	3.68
1062	0	0	0	1	0	3
1063	0	0	0	4	3	3.64
1064	3	5	24	50	15	2.87
1066	0	0	1	8	17	3.94
1067	0	0	0	1	1	3.5
1068	0	0	2	2	11	3.9
1069	0	0	1	6	18	3.84
1070	0	0	1	1	0	2.75
1073	5	16	75	273	409	3.68
1076	0	1	0	5	17	3.83
1077	0	3	9	65	125	3.82
1078	1	2	13	32	65	3.63
1079	1	16	50	243	378	3.74
1080	6	9	41	173	605	4.01
1081	0	4	13	39	58	3.54
1082	0	0	2	14	24	3.74
1083	1	0	6	19	16	3.38
1084	0	3	14	79	183	3.89
1085	0	1	3	10	17	3.66
1086	0	1	4	42	140	4.03
1087	0	0	0	1	3	3.88
1088	17	31	102	176	125	3.04
1089	12	11	46	219	764	4.02
1090	1	9	31	173	416	3.89
1091	8	19	43	71	28	2.74
1092	2	27	87	205	150	3.23
1093	4	10	34	119	103	3.38
1094	4	14	41	130	216	3.61
1095	1	8	15	66	137	3.82
1096	0	4	5	27	92	3.92
1097	10	34	106	370	552	3.63
1098	0	0	0	2	1	3.67
1099	0	2	4	13	38	3.77
1100	6	16	67	79	26	2.72
1101	14	61	169	352	271	3.18
1102	0	0	1	0	0	2
1103	0	4	9	70	116	3.75
1104	2	4	13	41	113	3.89
1105	2	1	8	2	0	1.96
1107	0	1	2	5	0	2.62
1111	0	1	7	25	57	3.92
1112	0	0	0	4	7	3.86
1113	1	3	8	12	3	2.65
1114	0	0	3	7	3	3.15
1115	0	0	0	1	0	3.5
1116	0	0	2	3	4	3.61
1117	0	0	1	4	3	3.56
1119	0	0	2	0	2	3.12
1120	2	5	34	186	167	3.54
1121	1	0	0	1	1	2.83
1123	0	0	0	2	6	4
1124	0	6	14	51	77	3.58
1125	1	4	12	73	89	3.61
1126	3	13	30	37	21	2.77
1127	1	12	50	213	292	3.62
1128	2	4	15	24	21	3.16
1129	2	7	41	123	113	3.37
1130	0	2	11	27	23	3.27
1131	2	2	3	18	84	4.07
1132	1	1	4	27	69	4.01
1133	0	0	0	1	0	3
1135	1	6	42	69	29	2.98
1136	8	13	42	226	862	4.13
1137	0	0	1	0	1	3
1138	0	0	0	0	1	4
1139	0	0	0	1	0	3
1140	0	0	0	1	0	3
1142	0	0	0	1	0	3
1143	0	0	0	2	0	3
1144	0	0	0	2	0	3.25
1146	0	1	0	0	0	1
1147	0	2	5	27	79	3.93
1148	7	4	15	102	417	4.12
1149	0	0	1	0	0	2
1150	0	0	2	9	19	3.88
1151	0	1	2	4	5	3.29
1152	0	0	1	6	4	3.5
1153	0	0	0	2	3	3.7
1154	0	1	1	0	2	2.88
1156	0	0	0	1	0	3.5
1161	0	7	4	21	42	3.66
1162	0	0	1	7	18	3.98
1163	0	0	3	2	3	3.25
1164	0	0	1	0	1	3.25
1167	1	2	7	5	2	2.44
1168	2	4	3	0	1	1.65
1169	1	0	0	5	12	3.78
1170	1	0	2	0	0	1.5
1171	2	0	9	39	49	3.67
1172	1	2	10	46	213	4.17
1173	3	8	12	43	56	3.46
1174	0	1	2	1	2	2.83
1175	3	9	9	66	209	3.94
1176	0	2	5	13	50	3.91
1177	0	2	6	10	27	3.68
1178	0	1	5	32	125	4.15
1179	1	1	13	72	105	3.75
1180	0	0	1	5	6	3.67
1183	15	25	57	158	229	3.43
1184	0	1	1	17	17	3.58
1185	0	1	6	57	125	3.91
1186	1	6	26	93	114	3.59
1187	1	0	1	13	17	3.69
1188	1	7	13	66	131	3.78
1189	0	0	3	21	54	4.03
1190	1	2	12	29	45	3.53
1191	4	4	17	24	12	2.75
1192	0	0	4	9	11	3.69
1193	2	5	27	157	773	4.2
1194	1	2	18	35	36	3.38
1196	7	14	57	242	986	4.1
1197	4	8	34	181	623	4.12
1198	1	10	43	261	989	4.14
1199	2	21	45	118	366	3.9
1200	14	14	53	219	611	3.89
1201	1	5	20	109	413	4.13
1202	2	2	8	20	44	3.67
1203	0	1	6	76	365	4.25
1204	1	3	16	94	290	4.12
1206	21	18	40	181	696	4
1207	5	7	21	104	347	4.02
1208	4	15	59	189	609	4.01
1209	0	3	8	45	169	4.13
1210	6	20	78	315	836	3.89
1211	0	2	11	26	80	3.96
1212	0	0	3	50	195	4.17
1213	3	3	19	164	658	4.15
1214	9	17	53	238	741	3.96
1215	5	16	44	152	228	3.64
1216	0	1	7	23	61	3.97
1217	1	2	7	38	166	4.15
1218	1	0	6	33	79	3.91
1219	5	4	27	181	474	4
1220	7	15	67	219	403	3.72
1221	1	7	34	137	693	4.23
1222	1	4	22	202	627	4.04
1223	5	2	12	84	266	4.01
1224	1	2	5	27	83	3.98
1225	1	4	25	190	492	4.02
1226	0	0	7	13	36	3.88
1227	0	2	9	45	141	4.03
1228	0	3	24	86	262	4.02
1230	1	9	21	91	315	4.06
1231	0	2	16	66	175	3.92
1232	2	3	4	17	59	3.98
1233	2	2	16	86	313	4.11
1234	0	0	17	82	401	4.14
1235	3	3	12	63	164	3.95
1236	0	1	1	7	27	4
1237	0	1	13	38	131	4.02
1238	0	0	2	24	47	3.9
1240	10	18	77	378	669	3.76
1241	4	6	20	45	89	3.6
1242	1	1	18	99	232	3.89
1243	0	1	16	42	100	3.89
1244	0	0	17	51	179	4.05
1245	0	2	9	61	199	4.04
1246	4	14	53	258	548	3.84
1247	1	7	27	147	380	3.95
1248	0	2	6	30	110	4.08
1249	0	6	24	122	226	3.82
1250	0	1	17	107	302	4.04
1251	1	6	10	23	82	3.93
1252	0	4	20	115	391	4.14
1253	1	2	9	51	131	3.91
1254	0	2	5	38	141	4.09
1255	6	4	15	55	50	3.35
1256	0	4	14	30	126	4.02
1257	0	1	17	59	103	3.81
1258	3	13	56	224	637	3.98
1259	3	4	26	191	440	3.92
1260	2	0	5	24	130	4.16
1261	3	8	17	76	159	3.81
1262	1	3	14	108	288	4
1263	1	7	22	100	265	3.92
1264	0	0	3	15	39	3.99
1265	4	11	72	291	702	3.9
1266	3	3	28	148	347	3.96
1267	1	2	18	85	248	4
1268	0	4	11	59	51	3.5
1269	1	3	12	58	140	3.9
1270	4	13	77	450	834	3.86
1271	0	9	32	105	183	3.71
1272	0	3	10	51	176	4.06
1273	1	2	3	24	83	4.01
1274	3	6	40	107	201	3.73
1275	1	13	53	159	220	3.55
1276	2	2	15	61	237	4.06
1277	0	0	3	49	63	3.76
1278	2	9	24	143	306	3.89
1279	0	0	10	37	61	3.83
1280	0	2	6	24	84	4.06
1281	0	2	4	39	110	4.01
1282	7	14	38	143	251	3.68
1283	1	0	7	47	124	4.01
1284	0	0	6	41	140	4.1
1285	2	5	20	108	176	3.76
1286	2	0	5	26	37	3.66
1287	1	3	25	93	185	3.82
1288	2	10	21	141	379	3.96
1289	0	1	11	27	77	3.94
1290	0	1	5	37	25	3.44
1291	1	6	56	297	744	3.95
1292	0	2	11	40	145	4.01
1293	1	3	8	93	251	4.03
1295	0	3	11	28	78	3.76
1296	0	1	14	53	97	3.82
1297	0	1	9	55	69	3.71
1298	4	8	28	75	151	3.72
1299	0	2	9	39	157	4.04
1300	1	2	2	30	70	3.89
1301	0	1	10	51	80	3.76
1302	1	8	41	144	242	3.71
1303	0	0	8	31	91	3.98
1304	4	3	11	107	328	3.98
1305	0	1	5	36	67	3.85
1306	0	2	7	13	13	3.31
1307	2	18	58	247	391	3.72
1310	0	0	0	3	2	3.7
1311	0	3	0	0	0	1
1312	0	1	1	5	1	3
1313	0	0	3	0	1	2.75
1314	0	0	1	1	0	2.75
1317	0	0	3	3	0	2.75
1318	0	0	2	2	0	2.62
1320	10	50	102	233	141	3.06
1321	1	5	19	91	118	3.63
1322	1	1	3	0	0	1.6
1323	4	4	7	2	0	1.59
1324	0	1	3	1	0	2.3
1325	1	2	4	1	0	1.75
1326	1	11	4	5	0	1.79
1327	2	11	32	30	25	2.84
1328	0	2	5	1	1	2.33
1329	2	2	3	3	3	2.38
1330	1	3	4	7	5	2.77
1331	0	3	3	5	2	2.62
1332	0	1	6	15	5	3
1333	1	12	47	174	262	3.68
1334	2	3	25	30	25	3.07
1335	0	3	0	0	0	1.17
1336	2	2	2	4	0	2
1337	0	3	2	10	10	3.34
1339	3	11	50	178	207	3.54
1340	0	0	8	20	45	3.86
1341	0	0	3	4	2	3.11
1342	5	13	39	53	26	2.86
1343	2	8	38	161	162	3.51
1344	0	4	10	47	69	3.64
1345	1	4	53	150	117	3.38
1346	1	3	20	30	21	3.02
1347	8	16	44	116	108	3.25
1348	0	1	18	48	95	3.75
1349	0	0	0	3	0	3.33
1350	0	5	22	71	105	3.62
1351	0	0	4	7	4	3.07
1352	1	3	7	15	7	2.85
1353	0	6	13	16	8	2.81
1354	2	7	19	27	102	3.71
1355	1	2	7	21	6	3.05
1356	9	17	49	202	223	3.48
1357	2	3	12	74	149	3.79
1358	1	5	23	103	286	3.92
1359	11	34	40	29	10	2.13
1361	1	0	0	13	30	4.02
1363	0	3	15	15	10	2.9
1364	0	0	0	1	0	3
1365	0	2	0	10	26	3.78
1366	0	1	8	28	23	3.44
1367	8	31	83	124	39	2.75
1369	0	0	2	1	0	2.33
1370	5	17	108	293	224	3.33
1371	3	16	69	133	63	3
1372	3	15	38	124	116	3.35
1373	8	28	59	89	40	2.76
1374	9	16	50	158	231	3.54
1375	1	9	46	146	86	3.26
1376	6	12	49	144	173	3.45
1377	2	31	112	268	152	3.17
1378	0	13	29	88	68	3.27
1379	2	5	25	34	25	3.02
1380	27	45	111	257	203	3.12
1381	22	49	47	19	7	1.8
1382	0	6	10	10	1	2.39
1383	1	3	2	1	0	1.64
1384	0	0	1	1	1	3.5
1385	3	16	53	96	51	2.99
1386	0	0	1	0	0	2.5
1387	8	18	75	277	439	3.69
1388	5	21	62	56	14	2.54
1389	6	27	24	8	1	1.7
1390	0	3	11	16	11	3.17
1391	24	69	179	276	193	2.98
1392	0	2	10	16	26	3.56
1393	6	34	105	325	296	3.39
1394	1	9	35	156	301	3.83
1395	0	2	4	34	22	3.45
1396	0	7	38	165	214	3.66
1397	0	1	1	5	6	3.38
1398	0	1	2	6	3	3.08
1399	0	1	13	20	13	3.18
1401	0	0	6	20	14	3.35
1404	0	1	5	3	5	3.07
1405	15	26	71	123	78	2.95
1406	0	0	1	5	9	3.8
1407	15	46	149	281	178	3.07
1408	1	8	33	152	217	3.7
1409	3	19	66	91	32	2.82
1410	0	0	3	3	0	2.5
1411	0	5	12	53	124	3.82
1412	0	0	0	3	4	3.79
1413	0	0	1	7	8	3.72
1414	0	3	5	12	14	3.25
1415	0	0	1	5	7	3.77
1416	3	18	41	45	51	3
1417	0	0	8	10	9	3.28
1419	0	0	1	16	32	4.03
1420	0	0	0	0	4	4.62
1421	1	0	1	0	1	2.5
1422	0	2	38	50	22	2.96
1423	1	0	0	1	4	3.33
1425	0	11	18	40	20	2.98
1426	1	1	5	1	0	2
1427	2	10	10	4	3	2.07
1428	0	2	1	5	4	2.92
1429	1	2	25	43	33	3.23
1430	0	1	1	7	2	3.14
1431	10	15	34	36	15	2.46
1432	2	3	24	20	6	2.63
1433	0	0	0	1	1	3.5
1434	0	0	0	0	1	4
1437	0	0	0	5	5	3.6
1438	6	39	85	89	23	2.55
1439	2	3	2	3	0	1.8
1440	0	1	10	18	2	2.84
1441	3	4	26	84	114	3.57
1442	0	0	4	8	12	3.5
1444	0	0	0	0	1	4
1445	4	11	12	16	6	2.37
1446	0	0	5	26	56	3.98
1447	0	2	5	12	8	3.22
1449	1	5	8	71	123	3.75
1450	0	0	0	8	10	4
1453	6	6	16	7	4	2.17
1454	0	2	5	12	6	3.08
1455	0	0	2	1	1	3
1456	3	7	10	6	0	1.96
1457	1	8	31	43	29	2.96
1458	0	0	2	2	5	3.56
1459	0	5	25	59	30	3.16
1460	2	3	14	6	5	2.47
1461	4	5	26	33	19	2.83
1463	0	0	1	1	1	3.33
1464	3	3	23	60	141	3.81
1465	0	0	2	9	8	3.53
1466	0	1	25	160	270	3.78
1468	3	7	9	9	6	2.44
1471	0	0	0	3	1	3.5
1472	0	0	4	5	5	3.25
1473	0	0	3	6	1	3
1474	7	11	21	19	4	2.21
1475	1	5	8	11	11	2.89
1476	3	9	37	92	58	3.22
1477	1	1	2	3	2	2.72
1479	3	20	80	124	92	3.07
1480	0	3	5	26	29	3.49
1482	0	1	2	7	10	3.45
1483	5	14	29	32	48	3.04
1484	0	0	4	13	16	3.67
1485	10	53	184	357	190	3.06
1486	0	0	1	1	1	3.17
1487	1	2	15	26	9	2.95
1488	1	11	35	56	19	2.83
1489	0	4	4	6	4	2.69
1490	7	5	2	1	0	1.07
1493	0	0	0	4	0	3.38
1495	19	11	4	0	0	0.88
1496	0	1	5	2	1	2.5
1497	2	9	11	6	0	1.91
1498	0	0	10	24	10	3.17
1499	24	82	87	66	14	2.05
1500	0	6	28	199	269	3.75
1501	0	2	3	4	1	2.55
1502	0	1	0	10	5	3.5
1503	3	11	10	22	9	2.63
1504	0	0	1	3	1	3.1
1507	0	0	2	5	6	3.77
1508	0	0	0	3	4	3.71
1509	0	0	2	3	8	3.65
1510	0	0	0	1	0	3
1511	0	0	0	1	1	3.5
1513	3	25	79	121	55	2.9
1514	0	0	1	2	0	2.67
1515	8	20	61	53	17	2.51
1516	0	2	2	10	7	3.21
1517	30	41	131	381	380	3.34
1518	1	3	14	44	37	3.33
1519	1	0	1	1	3	2.92
1520	0	0	0	6	0	3.17
1522	0	1	0	0	0	1
1523	0	1	2	5	4	3.21
1525	2	3	5	1	1	1.83
1526	1	5	8	14	1	2.43
1527	3	20	119	359	614	3.7
1528	0	0	1	1	0	2.75
1529	0	0	0	5	4	3.67
1531	0	0	1	1	1	3.5
1532	0	0	2	0	0	2
1533	0	0	3	6	6	3.37
1534	0	0	1	0	1	3
1535	0	0	5	5	12	3.52
1537	2	2	3	25	79	3.89
1538	1	0	2	0	0	1.67
1539	0	0	2	2	5	3.72
1541	0	1	15	41	19	3.2
1542	0	1	5	30	47	3.69
1543	0	0	1	2	1	3.12
1544	11	47	189	281	77	2.81
1545	0	0	1	4	12	4
1546	0	0	2	5	10	3.88
1547	0	0	1	3	2	3.33
1548	0	0	1	0	0	2.5
1549	0	0	3	1	0	2.25
1550	1	3	8	8	3	2.63
1551	2	4	5	3	1	1.93
1552	15	42	141	298	142	3.03
1554	1	2	7	23	34	3.57
1555	0	0	0	1	2	4.33
1556	39	101	97	43	7	1.79
1558	0	0	1	2	2	3.6
1561	0	0	2	0	0	2.25
1562	42	98	178	117	28	2.18
1563	0	0	1	1	3	3.8
1564	0	0	0	4	5	3.78
1565	0	2	7	5	5	2.92
1566	3	4	35	74	57	3.23
1567	0	0	2	2	0	2.75
1569	6	29	77	174	104	3.07
1570	0	0	2	4	5	3.55
1571	0	0	2	7	9	3.61
1572	0	0	3	9	22	3.96
1573	22	48	138	321	241	3.16
1574	0	3	2	1	4	2.8
1575	0	0	0	0	1	5
1580	8	44	147	568	565	3.47
1581	0	4	3	10	3	2.73
1582	1	1	3	4	4	2.77
1583	1	2	6	4	1	2.36
1584	4	18	90	300	398	3.6
1585	0	0	0	2	2	3.75
1586	8	34	68	83	43	2.72
1587	4	19	55	122	104	3.23
1588	8	32	52	60	25	2.55
1589	0	9	27	104	67	3.31
1590	9	21	68	125	49	2.93
1591	8	41	78	63	28	2.48
1592	11	15	20	8	0	1.67
1593	0	3	17	24	6	2.81
1594	1	3	9	18	53	3.69
1595	9	24	6	6	0	1.39
1596	0	2	2	6	6	3.16
1597	3	16	69	196	145	3.32
1598	0	3	13	14	5	2.81
1599	6	4	5	3	0	1.44
1600	0	2	5	9	3	2.95
1601	0	0	4	9	3	3.16
1602	3	4	10	5	1	2.02
1603	2	17	42	42	21	2.66
1604	1	3	5	16	4	2.84
1605	1	6	21	15	3	2.45
1606	1	9	15	4	2	2.13
1608	11	40	142	251	155	3.05
1609	0	0	11	22	5	3.01
1610	1	9	48	273	463	3.78
1611	4	2	17	51	48	3.4
1612	0	0	2	6	5	3.27
1613	0	1	0	2	2	3.1
1614	0	12	39	80	45	3.1
1615	0	4	16	49	27	3.23
1616	0	6	47	94	32	3.03
1617	2	6	46	184	632	4
1619	2	6	29	108	85	3.42
1620	0	6	27	83	54	3.28
1621	0	3	3	7	3	2.78
1622	0	0	0	2	0	3.25
1623	3	5	12	12	6	2.51
1624	0	0	5	10	2	2.97
1625	3	10	54	210	392	3.75
1626	1	6	6	9	2	2.4
1627	1	7	20	44	29	3.11
1628	0	0	0	1	0	3.5
1629	0	2	6	18	10	3.21
1631	0	0	1	8	13	3.7
1632	1	0	3	2	0	2.17
1633	0	0	4	22	27	3.65
1635	1	2	20	77	136	3.79
1636	0	0	2	2	0	2.75
1639	7	25	39	205	261	3.58
1640	0	1	7	5	2	2.7
1641	5	8	58	267	292	3.57
1642	0	2	1	2	1	2.33
1643	0	0	1	30	58	3.85
1644	16	60	119	110	25	2.42
1645	4	16	62	202	266	3.54
1646	2	2	10	20	7	2.85
1647	1	2	11	6	2	2.52
1648	0	4	4	17	24	3.52
1649	0	0	5	12	29	3.82
1650	0	0	0	9	12	3.67
1651	0	0	2	2	3	3.14
1652	0	0	0	0	2	4.25
1653	3	12	43	247	469	3.82
1654	0	0	3	10	8	3.38
1655	1	6	8	11	3	2.53
1656	0	0	3	2	0	2.4
1657	0	0	0	3	1	3.5
1658	0	3	24	39	30	3.19
1659	0	0	0	2	2	3.62
1660	0	1	2	16	20	3.58
1661	0	3	9	9	12	3.05
1662	0	0	3	4	2	3.17
1663	3	7	35	117	138	3.53
1665	4	26	55	75	21	2.66
1666	0	1	3	1	1	2.58
1667	0	3	14	14	8	2.86
1668	0	2	2	5	3	3.04
1669	0	1	0	7	12	3.73
1670	0	0	4	12	9	3.36
1671	0	0	1	5	3	3.5
1672	0	0	20	73	73	3.55
1673	2	11	48	205	315	3.68
1674	0	3	20	148	229	3.78
1675	0	0	0	3	1	3.38
1676	18	40	125	268	205	3.17
1677	0	1	2	2	1	2.58
1678	2	3	12	40	96	3.73
1679	2	3	2	1	0	1.38
1680	0	7	30	151	125	3.52
1681	19	33	35	20	4	1.84
1682	1	11	72	368	665	3.78
1683	0	0	6	18	26	3.54
1684	0	0	4	9	9	3.48
1685	0	3	2	2	1	2.38
1686	0	3	8	15	8	3.03
1687	5	18	62	86	63	2.99
1688	1	8	26	67	40	3.19
1689	0	4	14	33	29	3.34
1690	11	45	90	233	104	2.98
1692	1	2	1	0	1	1.9
1693	0	2	22	103	101	3.59
1694	0	1	7	41	57	3.65
1695	0	1	1	7	6	3.4
1696	0	0	1	3	4	3.69
1698	0	0	1	2	0	3
1699	0	1	1	11	21	3.79
1701	0	1	15	35	65	3.66
1702	8	29	79	62	15	2.46
1703	1	3	9	12	5	2.72
1704	5	8	60	268	707	3.93
1707	24	55	42	22	6	1.78
1708	1	1	0	0	0	0.75
1709	0	0	0	1	0	3
1710	0	0	1	0	0	2
1711	0	11	32	62	73	3.33
1713	4	7	35	41	22	2.83
1714	0	1	1	0	0	1.5
1715	0	1	1	0	0	1.75
1716	0	0	0	1	0	3
1717	6	38	97	108	29	2.63
1719	1	0	4	27	93	4.04
1720	0	0	0	1	0	3.5
1721	32	95	237	458	441	3.2
1722	3	20	102	271	120	3.14
1723	0	0	2	0	1	2.83
1725	0	0	1	0	3	3.62
1726	7	15	25	44	21	2.77
1727	2	5	21	58	34	3.2
1728	0	0	1	6	3	3.5
1729	2	8	45	193	329	3.72
1730	1	3	3	32	47	3.66
1731	9	17	18	8	1	1.75
1732	5	24	50	243	558	3.9
1733	0	1	2	9	6	3.33
1734	0	0	4	16	40	3.87
1735	2	5	24	42	42	3.23
1739	9	11	6	1	0	1.15
1740	1	0	0	0	0	0.5
1742	0	1	0	0	1	2.75
1743	0	0	0	0	1	4.5
1744	0	3	5	7	0	2.4
1746	0	3	10	4	2	2.47
1747	3	8	47	186	211	3.56
1748	1	5	25	165	312	3.85
1749	1	1	0	2	0	2.12
1750	0	1	3	1	1	2.42
1752	0	11	19	39	14	2.89
1753	1	4	20	63	32	3.22
1754	1	4	9	78	65	3.55
1755	0	2	6	22	17	3.32
1756	0	1	3	6	5	3.2
1757	0	0	2	14	28	3.98
1759	0	0	4	12	10	3.46
1760	39	46	29	14	5	1.52
1762	0	8	15	26	8	2.8
1767	1	1	2	5	3	2.83
1769	1	9	24	56	23	3
1770	0	0	3	4	1	2.88
1771	0	0	4	6	2	2.92
1772	11	23	44	40	15	2.41
1773	1	1	1	5	2	2.8
1774	1	0	0	0	0	0.5
1776	0	2	0	1	1	2.5
1777	11	24	89	240	184	3.27
1779	3	23	99	109	42	2.8
1780	0	0	0	3	3	3.92
1781	0	0	0	1	0	3.5
1782	0	0	0	0	1	4
1783	0	5	9	17	6	2.77
1784	5	19	63	277	500	3.73
1785	0	0	3	16	23	3.68
1788	0	1	2	5	12	3.6
1789	0	0	1	0	0	2
1791	0	1	4	6	5	3.06
1792	0	7	40	100	49	3.19
1793	0	0	0	3	1	3.5
1794	0	1	4	14	10	3.31
1795	0	0	0	0	1	4
1796	0	1	0	0	0	1
1797	0	0	1	22	47	3.94
1798	0	3	3	4	1	2.59
1799	0	5	17	50	58	3.45
1801	1	22	62	122	67	3.07
1804	0	2	5	20	7	3.12
1805	5	19	56	138	96	3.18
1806	0	7	17	13	8	2.61
1807	0	0	1	5	2	3.38
1809	0	2	7	27	45	3.77
1810	0	4	18	70	62	3.45
1811	0	1	1	2	1	2.7
1812	1	0	1	5	2	3
1814	0	0	0	2	4	3.92
1815	0	0	0	0	1	4
1816	0	1	10	11	7	3.03
1817	1	0	2	0	0	1.67
1819	0	0	0	0	1	5
1820	0	1	2	1	1	2.5
1821	0	1	14	18	18	3.21
1822	1	3	1	0	0	1.3
1824	0	0	2	5	3	3.45
1825	0	1	4	1	1	2.43
1826	7	5	1	0	0	0.88
1827	0	1	1	16	36	3.91
1829	0	0	3	7	3	3.23
1831	16	55	112	106	39	2.48
1832	0	0	0	1	1	3.75
1833	1	1	30	59	31	3.15
1834	1	3	9	50	91	3.73
1835	5	14	60	98	98	3.24
1836	0	6	8	21	16	3.17
1837	0	2	3	7	2	2.96
1839	3	3	11	11	1	2.31
1840	0	4	6	19	26	3.42
1841	0	2	10	14	2	2.73
1842	0	0	1	1	0	2.75
1843	1	1	2	0	0	1.38
1844	0	0	1	16	34	3.89
1845	1	3	6	32	58	3.73
1846	0	0	0	5	10	4
1848	2	3	9	20	5	2.77
1849	0	1	1	1	0	2
1850	0	0	4	0	1	2.7
1851	0	1	0	1	0	2.5
1853	2	3	1	0	0	1
1854	0	4	5	5	2	2.47
1855	2	10	14	12	4	2.3
1856	0	1	10	9	4	2.79
1857	0	0	3	7	1	3.09
1858	0	3	14	40	13	3.06
1859	1	1	1	7	4	3.14
1860	0	0	0	8	20	3.91
1861	0	0	1	1	0	2.75
1862	6	28	44	13	5	2.01
1863	1	10	17	5	2	2.14
1864	0	2	1	2	1	2.67
1865	0	1	2	6	5	3.32
1866	0	6	22	26	18	2.97
1867	0	3	4	0	0	1.71
1869	2	3	8	3	3	2.37
1870	0	0	3	3	1	2.93
1871	0	0	0	2	2	3.75
1872	0	0	1	3	2	3.33
1873	0	0	6	43	74	3.82
1874	0	0	0	2	5	4
1875	0	1	9	13	15	3.34
1876	15	36	143	213	92	2.9
1877	1	0	0	0	0	0.5
1878	1	1	0	0	0	0.75
1879	1	0	0	12	8	3.52
1880	0	0	1	5	9	3.87
1881	0	2	4	11	2	2.84
1882	22	64	148	99	32	2.35
1883	3	9	27	66	74	3.33
1884	6	21	41	130	247	3.7
1885	1	5	22	38	58	3.44
1886	0	3	2	1	0	1.83
1887	1	5	8	11	6	2.66
1888	5	5	32	34	13	2.76
1889	0	1	8	42	63	3.71
1890	1	0	0	2	1	2.75
1891	0	1	1	0	2	2.75
1892	0	4	43	93	42	3.16
1893	0	0	0	3	4	3.71
1894	8	22	82	96	33	2.69
1895	0	8	21	42	28	3.13
1896	0	0	4	1	6	3.45
1897	0	1	2	12	21	3.71
1898	0	0	1	3	1	3.3
1899	0	0	1	1	2	3.62
1900	0	0	2	4	31	4.12
1901	0	1	0	1	1	2.83
1902	0	0	2	6	3	3.32
1903	0	0	0	0	1	4
1904	0	1	5	13	15	3.54
1906	0	0	3	5	3	3.27
1907	2	12	36	123	143	3.46
1908	0	0	0	1	0	3
1909	3	15	76	229	133	3.25
1910	0	0	3	2	6	3.5
1911	8	38	90	113	24	2.58
1912	1	4	28	106	139	3.62
1913	0	2	6	31	46	3.74
1914	0	1	9	22	56	3.75
1915	0	0	0	1	0	3.5
1916	1	2	13	35	63	3.66
